place_id,place_type,name,parent_place_id,division,district_code,district,subdivision,block,source_id,official_code_status,record_status
JH-BLOCK-SIMDEGA-BANSJOR,block,Bansjor,JH-SUBDIV-SIMDEGA-SIMDEGA,South Chotanagpur,365,Simdega,Simdega,Bansjor,JH_AH_SOUTH_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-SIMDEGA-BOLBA,block,Bolba,JH-SUBDIV-SIMDEGA-SIMDEGA,South Chotanagpur,365,Simdega,Simdega,Bolba,JH_AH_SOUTH_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-SIMDEGA-JALDEGA,block,Jaldega,JH-SUBDIV-SIMDEGA-SIMDEGA,South Chotanagpur,365,Simdega,Simdega,Jaldega,JH_AH_SOUTH_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-SIMDEGA-KERSAI,block,Kersai,JH-SUBDIV-SIMDEGA-SIMDEGA,South Chotanagpur,365,Simdega,Simdega,Kersai,JH_AH_SOUTH_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-SIMDEGA-KOLEBIRA,block,Kolebira,JH-SUBDIV-SIMDEGA-SIMDEGA,South Chotanagpur,365,Simdega,Simdega,Kolebira,JH_AH_SOUTH_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-SIMDEGA-KURDEG,block,Kurdeg,JH-SUBDIV-SIMDEGA-SIMDEGA,South Chotanagpur,365,Simdega,Simdega,Kurdeg,JH_AH_SOUTH_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-SIMDEGA-PAKARTANR,block,Pakartanr,JH-SUBDIV-SIMDEGA-SIMDEGA,South Chotanagpur,365,Simdega,Simdega,Pakartanr,JH_AH_SOUTH_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-SIMDEGA-SIMDEGA,block,Simdega,JH-SUBDIV-SIMDEGA-SIMDEGA,South Chotanagpur,365,Simdega,Simdega,Simdega,JH_AH_SOUTH_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-SIMDEGA-THETHAITANGAR,block,Thethaitangar,JH-SUBDIV-SIMDEGA-SIMDEGA,South Chotanagpur,365,Simdega,Simdega,Thethaitangar,JH_AH_SOUTH_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-KHUNTI-ARKI,block,Arki,JH-SUBDIV-KHUNTI-KHUNTI,South Chotanagpur,363,Khunti,Khunti,Arki,JH_AH_SOUTH_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-KHUNTI-KARRA,block,Karra,JH-SUBDIV-KHUNTI-KHUNTI,South Chotanagpur,363,Khunti,Khunti,Karra,JH_AH_SOUTH_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-KHUNTI-KHUNTI,block,Khunti,JH-SUBDIV-KHUNTI-KHUNTI,South Chotanagpur,363,Khunti,Khunti,Khunti,JH_AH_SOUTH_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-KHUNTI-MURHU,block,Murhu,JH-SUBDIV-KHUNTI-KHUNTI,South Chotanagpur,363,Khunti,Khunti,Murhu,JH_AH_SOUTH_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-KHUNTI-RANIA,block,Rania,JH-SUBDIV-KHUNTI-KHUNTI,South Chotanagpur,363,Khunti,Khunti,Rania,JH_AH_SOUTH_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-KHUNTI-TORPA,block,Torpa,JH-SUBDIV-KHUNTI-KHUNTI,South Chotanagpur,363,Khunti,Khunti,Torpa,JH_AH_SOUTH_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-BISHRAMPUR,block,Bishrampur,JH-SUBDIV-PALAMU-MEDININAGAR,Palamu,358,Palamu,Medininagar,Bishrampur,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-CHAINPUR,block,Chainpur,JH-SUBDIV-PALAMU-MEDININAGAR,Palamu,358,Palamu,Medininagar,Chainpur,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-LESLIGANJ,block,Lesliganj,JH-SUBDIV-PALAMU-MEDININAGAR,Palamu,358,Palamu,Medininagar,Lesliganj,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-MANATU,block,Manatu,JH-SUBDIV-PALAMU-MEDININAGAR,Palamu,358,Palamu,Medininagar,Manatu,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-MEDININAGAR,block,Medininagar,JH-SUBDIV-PALAMU-MEDININAGAR,Palamu,358,Palamu,Medininagar,Medininagar,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-NAWA-BAZAR,block,Nawa Bazar,JH-SUBDIV-PALAMU-MEDININAGAR,Palamu,358,Palamu,Medininagar,Nawa Bazar,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-PADWA,block,Padwa,JH-SUBDIV-PALAMU-MEDININAGAR,Palamu,358,Palamu,Medininagar,Padwa,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-PANDU,block,Pandu,JH-SUBDIV-PALAMU-MEDININAGAR,Palamu,358,Palamu,Medininagar,Pandu,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-PANKI,block,Panki,JH-SUBDIV-PALAMU-MEDININAGAR,Palamu,358,Palamu,Medininagar,Panki,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-PATAN,block,Patan,JH-SUBDIV-PALAMU-MEDININAGAR,Palamu,358,Palamu,Medininagar,Patan,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-RAMGARH,block,Ramgarh,JH-SUBDIV-PALAMU-MEDININAGAR,Palamu,358,Palamu,Medininagar,Ramgarh,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-SATBARWA,block,Satbarwa,JH-SUBDIV-PALAMU-MEDININAGAR,Palamu,358,Palamu,Medininagar,Satbarwa,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-TARHASI,block,Tarhasi,JH-SUBDIV-PALAMU-MEDININAGAR,Palamu,358,Palamu,Medininagar,Tarhasi,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-UNTARI-ROAD,block,Untari Road,JH-SUBDIV-PALAMU-MEDININAGAR,Palamu,358,Palamu,Medininagar,Untari Road,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-CHHATARPUR,block,Chhatarpur,JH-SUBDIV-PALAMU-CHHATARPUR,Palamu,358,Palamu,Chhatarpur,Chhatarpur,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-HARIHARGANJ,block,Hariharganj,JH-SUBDIV-PALAMU-CHHATARPUR,Palamu,358,Palamu,Chhatarpur,Hariharganj,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-NAWDIHA,block,Nawdiha,JH-SUBDIV-PALAMU-CHHATARPUR,Palamu,358,Palamu,Chhatarpur,Nawdiha,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-PIPRA,block,Pipra,JH-SUBDIV-PALAMU-CHHATARPUR,Palamu,358,Palamu,Chhatarpur,Pipra,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-HAIDARNAGAR,block,Haidarnagar,JH-SUBDIV-PALAMU-HUSSAINABAD,Palamu,358,Palamu,Hussainabad,Haidarnagar,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-HUSSAINABAD,block,Hussainabad,JH-SUBDIV-PALAMU-HUSSAINABAD,Palamu,358,Palamu,Hussainabad,Hussainabad,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-PALAMU-MOHAMMADGANJ,block,Mohammadganj,JH-SUBDIV-PALAMU-HUSSAINABAD,Palamu,358,Palamu,Hussainabad,Mohammadganj,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-BARDIHA,block,Bardiha,JH-SUBDIV-GARHWA-GARHWA,Palamu,346,Garhwa,Garhwa,Bardiha,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-DANDA,block,Danda,JH-SUBDIV-GARHWA-GARHWA,Palamu,346,Garhwa,Garhwa,Danda,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-DANDAI,block,Dandai,JH-SUBDIV-GARHWA-GARHWA,Palamu,346,Garhwa,Garhwa,Dandai,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-GARHWA,block,Garhwa,JH-SUBDIV-GARHWA-GARHWA,Palamu,346,Garhwa,Garhwa,Garhwa,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-KANDI,block,Kandi,JH-SUBDIV-GARHWA-GARHWA,Palamu,346,Garhwa,Garhwa,Kandi,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-MAJHIAON,block,Majhiaon,JH-SUBDIV-GARHWA-GARHWA,Palamu,346,Garhwa,Garhwa,Majhiaon,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-MERAL,block,Meral,JH-SUBDIV-GARHWA-GARHWA,Palamu,346,Garhwa,Garhwa,Meral,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-BHAWNATHPUR,block,Bhawnathpur,JH-SUBDIV-GARHWA-NAGARUNTARI,Palamu,346,Garhwa,Nagaruntari,Bhawnathpur,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-BISHUNPURA,block,Bishunpura,JH-SUBDIV-GARHWA-NAGARUNTARI,Palamu,346,Garhwa,Nagaruntari,Bishunpura,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-DHURKI,block,Dhurki,JH-SUBDIV-GARHWA-NAGARUNTARI,Palamu,346,Garhwa,Nagaruntari,Dhurki,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-KETAR,block,Ketar,JH-SUBDIV-GARHWA-NAGARUNTARI,Palamu,346,Garhwa,Nagaruntari,Ketar,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-KHARAUNDHI,block,Kharaundhi,JH-SUBDIV-GARHWA-NAGARUNTARI,Palamu,346,Garhwa,Nagaruntari,Kharaundhi,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-NAGARUNTARI,block,Nagaruntari,JH-SUBDIV-GARHWA-NAGARUNTARI,Palamu,346,Garhwa,Nagaruntari,Nagaruntari,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-RAMNA,block,Ramna,JH-SUBDIV-GARHWA-NAGARUNTARI,Palamu,346,Garhwa,Nagaruntari,Ramna,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-SAGMA,block,Sagma,JH-SUBDIV-GARHWA-NAGARUNTARI,Palamu,346,Garhwa,Nagaruntari,Sagma,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-BHANDARIA,block,Bhandaria,JH-SUBDIV-GARHWA-RANKA,Palamu,346,Garhwa,Ranka,Bhandaria,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-BARGARH,block,Bargarh,JH-SUBDIV-GARHWA-RANKA,Palamu,346,Garhwa,Ranka,Bargarh,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-CHINIA,block,Chinia,JH-SUBDIV-GARHWA-RANKA,Palamu,346,Garhwa,Ranka,Chinia,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-RAMKANDA,block,Ramkanda,JH-SUBDIV-GARHWA-RANKA,Palamu,346,Garhwa,Ranka,Ramkanda,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-GARHWA-RANKA,block,Ranka,JH-SUBDIV-GARHWA-RANKA,Palamu,346,Garhwa,Ranka,Ranka,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-LATEHAR-BALUMATH,block,Balumath,JH-SUBDIV-LATEHAR-LATEHAR,Palamu,359,Latehar,Latehar,Balumath,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-LATEHAR-BARIYATU,block,Bariyatu,JH-SUBDIV-LATEHAR-LATEHAR,Palamu,359,Latehar,Latehar,Bariyatu,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-LATEHAR-BARWADIH,block,Barwadih,JH-SUBDIV-LATEHAR-LATEHAR,Palamu,359,Latehar,Latehar,Barwadih,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-LATEHAR-CHANDWA,block,Chandwa,JH-SUBDIV-LATEHAR-LATEHAR,Palamu,359,Latehar,Latehar,Chandwa,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-LATEHAR-HERHANJ,block,Herhanj,JH-SUBDIV-LATEHAR-LATEHAR,Palamu,359,Latehar,Latehar,Herhanj,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-LATEHAR-LATEHAR,block,Latehar,JH-SUBDIV-LATEHAR-LATEHAR,Palamu,359,Latehar,Latehar,Latehar,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-LATEHAR-MANIKA,block,Manika,JH-SUBDIV-LATEHAR-LATEHAR,Palamu,359,Latehar,Latehar,Manika,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-LATEHAR-GARU,block,Garu,JH-SUBDIV-LATEHAR-MAHUADANR,Palamu,359,Latehar,Mahuadanr,Garu,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-LATEHAR-MAHUADANR,block,Mahuadanr,JH-SUBDIV-LATEHAR-MAHUADANR,Palamu,359,Latehar,Mahuadanr,Mahuadanr,JH_AH_PALAMU_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-LATEHAR-SARYU,block,Saryu,JH-DIST-359,Palamu,359,Latehar,,Saryu,LATEHAR_BLOCK_2026,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-WEST-SINGHBHUM-CHAIBASA,block,Chaibasa,JH-SUBDIV-WEST-SINGHBHUM-CHAIBASA,Kolhan,366,West Singhbhum,Chaibasa,Chaibasa,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-WEST-SINGHBHUM-HATGAMHARIA,block,Hatgamharia,JH-SUBDIV-WEST-SINGHBHUM-CHAIBASA,Kolhan,366,West Singhbhum,Chaibasa,Hatgamharia,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-WEST-SINGHBHUM-JHINKPANI,block,Jhinkpani,JH-SUBDIV-WEST-SINGHBHUM-CHAIBASA,Kolhan,366,West Singhbhum,Chaibasa,Jhinkpani,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-WEST-SINGHBHUM-KHUNTPANI,block,Khuntpani,JH-SUBDIV-WEST-SINGHBHUM-CHAIBASA,Kolhan,366,West Singhbhum,Chaibasa,Khuntpani,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-WEST-SINGHBHUM-MANJHARI,block,Manjhari,JH-SUBDIV-WEST-SINGHBHUM-CHAIBASA,Kolhan,366,West Singhbhum,Chaibasa,Manjhari,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-WEST-SINGHBHUM-TANTNAGAR,block,Tantnagar,JH-SUBDIV-WEST-SINGHBHUM-CHAIBASA,Kolhan,366,West Singhbhum,Chaibasa,Tantnagar,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-WEST-SINGHBHUM-TONTO,block,Tonto,JH-SUBDIV-WEST-SINGHBHUM-CHAIBASA,Kolhan,366,West Singhbhum,Chaibasa,Tonto,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-WEST-SINGHBHUM-ANANDPUR,block,Anandpur,JH-SUBDIV-WEST-SINGHBHUM-CHAKRADHARPUR,Kolhan,366,West Singhbhum,Chakradharpur,Anandpur,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-WEST-SINGHBHUM-BANDGAON,block,Bandgaon,JH-SUBDIV-WEST-SINGHBHUM-CHAKRADHARPUR,Kolhan,366,West Singhbhum,Chakradharpur,Bandgaon,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-WEST-SINGHBHUM-CHAKRADHARPUR,block,Chakradharpur,JH-SUBDIV-WEST-SINGHBHUM-CHAKRADHARPUR,Kolhan,366,West Singhbhum,Chakradharpur,Chakradharpur,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-WEST-SINGHBHUM-GOILKERA,block,Goilkera,JH-SUBDIV-WEST-SINGHBHUM-CHAKRADHARPUR,Kolhan,366,West Singhbhum,Chakradharpur,Goilkera,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-WEST-SINGHBHUM-GUDRI,block,Gudri,JH-SUBDIV-WEST-SINGHBHUM-CHAKRADHARPUR,Kolhan,366,West Singhbhum,Chakradharpur,Gudri,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-WEST-SINGHBHUM-MANOHARPUR,block,Manoharpur,JH-SUBDIV-WEST-SINGHBHUM-CHAKRADHARPUR,Kolhan,366,West Singhbhum,Chakradharpur,Manoharpur,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-WEST-SINGHBHUM-SONUA,block,Sonua,JH-SUBDIV-WEST-SINGHBHUM-CHAKRADHARPUR,Kolhan,366,West Singhbhum,Chakradharpur,Sonua,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-WEST-SINGHBHUM-JAGANNATHPUR,block,Jagannathpur,JH-SUBDIV-WEST-SINGHBHUM-JAGANNATHPUR,Kolhan,366,West Singhbhum,Jagannathpur,Jagannathpur,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-WEST-SINGHBHUM-KUMARDUNGI,block,Kumardungi,JH-SUBDIV-WEST-SINGHBHUM-JAGANNATHPUR,Kolhan,366,West Singhbhum,Jagannathpur,Kumardungi,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-WEST-SINGHBHUM-MAJHGAON,block,Majhgaon,JH-SUBDIV-WEST-SINGHBHUM-JAGANNATHPUR,Kolhan,366,West Singhbhum,Jagannathpur,Majhgaon,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-WEST-SINGHBHUM-NOAMUNDI,block,Noamundi,JH-SUBDIV-WEST-SINGHBHUM-JAGANNATHPUR,Kolhan,366,West Singhbhum,Jagannathpur,Noamundi,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-EAST-SINGHBHUM-BORAM,block,Boram,JH-SUBDIV-EAST-SINGHBHUM-JAMSHEDPUR,Kolhan,357,East Singhbhum,Jamshedpur,Boram,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-EAST-SINGHBHUM-JAMSHEDPUR,block,Jamshedpur,JH-SUBDIV-EAST-SINGHBHUM-JAMSHEDPUR,Kolhan,357,East Singhbhum,Jamshedpur,Jamshedpur,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-EAST-SINGHBHUM-PATAMDA,block,Patamda,JH-SUBDIV-EAST-SINGHBHUM-JAMSHEDPUR,Kolhan,357,East Singhbhum,Jamshedpur,Patamda,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-EAST-SINGHBHUM-POTKA,block,Potka,JH-SUBDIV-EAST-SINGHBHUM-JAMSHEDPUR,Kolhan,357,East Singhbhum,Jamshedpur,Potka,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-EAST-SINGHBHUM-BAHRAGORA,block,Bahragora,JH-SUBDIV-EAST-SINGHBHUM-GHATSHILA,Kolhan,357,East Singhbhum,Ghatshila,Bahragora,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-EAST-SINGHBHUM-CHAKULIA,block,Chakulia,JH-SUBDIV-EAST-SINGHBHUM-GHATSHILA,Kolhan,357,East Singhbhum,Ghatshila,Chakulia,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-EAST-SINGHBHUM-DHALBHUMGARH,block,Dhalbhumgarh,JH-SUBDIV-EAST-SINGHBHUM-GHATSHILA,Kolhan,357,East Singhbhum,Ghatshila,Dhalbhumgarh,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-EAST-SINGHBHUM-DUMARIA,block,Dumaria,JH-SUBDIV-EAST-SINGHBHUM-GHATSHILA,Kolhan,357,East Singhbhum,Ghatshila,Dumaria,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-EAST-SINGHBHUM-GHATSHILA,block,Ghatshila,JH-SUBDIV-EAST-SINGHBHUM-GHATSHILA,Kolhan,357,East Singhbhum,Ghatshila,Ghatshila,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-EAST-SINGHBHUM-GURABANDHA,block,Gurabandha,JH-SUBDIV-EAST-SINGHBHUM-GHATSHILA,Kolhan,357,East Singhbhum,Ghatshila,Gurabandha,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-EAST-SINGHBHUM-MUSABANI,block,Musabani,JH-SUBDIV-EAST-SINGHBHUM-GHATSHILA,Kolhan,357,East Singhbhum,Ghatshila,Musabani,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-SARAIKELA-KHARSAWAN-GAMHARIA,block,Gamharia,JH-SUBDIV-SARAIKELA-KHARSAWAN-SARAIKELA,Kolhan,367,Saraikela-Kharsawan,Saraikela,Gamharia,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-SARAIKELA-KHARSAWAN-KHARSAWAN,block,Kharsawan,JH-SUBDIV-SARAIKELA-KHARSAWAN-SARAIKELA,Kolhan,367,Saraikela-Kharsawan,Saraikela,Kharsawan,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-SARAIKELA-KHARSAWAN-KUCHAI,block,Kuchai,JH-SUBDIV-SARAIKELA-KHARSAWAN-SARAIKELA,Kolhan,367,Saraikela-Kharsawan,Saraikela,Kuchai,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-SARAIKELA-KHARSAWAN-RAJNAGAR,block,Rajnagar,JH-SUBDIV-SARAIKELA-KHARSAWAN-SARAIKELA,Kolhan,367,Saraikela-Kharsawan,Saraikela,Rajnagar,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-SARAIKELA-KHARSAWAN-SARAIKELA,block,Saraikela,JH-SUBDIV-SARAIKELA-KHARSAWAN-SARAIKELA,Kolhan,367,Saraikela-Kharsawan,Saraikela,Saraikela,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-SARAIKELA-KHARSAWAN-CHANDIL,block,Chandil,JH-SUBDIV-SARAIKELA-KHARSAWAN-CHANDIL,Kolhan,367,Saraikela-Kharsawan,Chandil,Chandil,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-SARAIKELA-KHARSAWAN-ICHAGARH,block,Ichagarh,JH-SUBDIV-SARAIKELA-KHARSAWAN-CHANDIL,Kolhan,367,Saraikela-Kharsawan,Chandil,Ichagarh,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-SARAIKELA-KHARSAWAN-KUKRU,block,Kukru,JH-SUBDIV-SARAIKELA-KHARSAWAN-CHANDIL,Kolhan,367,Saraikela-Kharsawan,Chandil,Kukru,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
JH-BLOCK-SARAIKELA-KHARSAWAN-NIMDIH,block,Nimdih,JH-SUBDIV-SARAIKELA-KHARSAWAN-CHANDIL,Kolhan,367,Saraikela-Kharsawan,Chandil,Nimdih,JH_AH_KOLHAN_ADMIN,official_name_no_lgd_code_ingested,verified_snapshot
